BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5942,51, ,B1,7526 6TH AVENUE, ,11209,2, -   ,2,"3,801","2,273",1965,1,B1,"1,650,000",6/12/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5942,65, ,B2,547 76TH STREET, ,11209,2, -   ,2,"3,000","2,028",1920,1,B2,"850,000",6/14/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5942,67, ,B2,545 76TH   STREET, ,11209,2, -   ,2,"3,000","2,296",1920,1,B2,"1,330,000",12/19/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5943,79, ,B3,611 76TH   STREET, ,11209,2, -   ,2,"2,367","1,580",1901,1,B3, -   ,11/17/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5949,71, ,B2,225 77TH ST, ,11209,2, -   ,2,"6,560","2,870",1905,1,B2, -   ,2/8/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5950,10, ,S2,7603 3 AVENUE, ,11209,2,1,3,"1,161","3,036",1929,1,S2,"516,667",2/2/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5951,54, ,B2,473 77TH STREET, ,11209,2, -   ,2,"2,333","2,255",1920,1,B2,"750,000",5/5/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5951,61, ,S2,459 77TH   STREET, ,11209,2,1,3,"2,000","3,150",1899,1,S2,"1,270,000",10/18/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5952,23, ,B1,538 76TH STREET, ,11209,2, -   ,2,"2,000","1,728",1910,1,B1,"1,342,000",1/26/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5953,17, ,B1,628 76TH STREET, ,11209,2, -   ,2,"2,000","2,424",1910,1,B1,"1,400,000",1/2/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5953,19, ,B1,632 76TH STREET, ,11209,2, -   ,2,"2,000","2,424",1910,1,B1,"1,150,000",7/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5959,32, ,B1,256 77TH   STREET, ,11209,2, -   ,2,"3,280","2,178",1990,1,B1, -   ,3/17/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5959,44, ,S2,7710 3 AVENUE, ,11209,2,1,3,"1,600","3,420",1931,1,S2,"1,300,000",1/29/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5960,26, ,B9,344 77TH STREET, ,11209,2, -   ,2,"4,373","2,940",1910,1,B9,10,5/1/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5960,79, ,B1,313 78TH   STREET, ,11209,2, -   ,2,"2,187","3,072",1910,1,B1,"950,000",2/17/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5961,24, ,S2,452 77TH STREET, ,11209,2,1,3,"2,000","2,892",1899,1,S2, -   ,9/16/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5961,24, ,S2,452 77TH   STREET, ,11209,2,1,3,"2,000","2,892",1899,1,S2, -   ,3/3/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5961,24, ,S2,452 77TH   STREET, ,11209,2,1,3,"2,000","2,892",1899,1,S2, -   ,2/16/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5962,23, ,B1,540 77TH   STREET, ,11209,2, -   ,2,"2,500","2,440",1920,1,B1,"1,420,000",9/26/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5962,57, ,B1,567 78TH   STREET, ,11209,2, -   ,2,"2,458","2,680",1920,1,B1,"1,330,000",9/28/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5962,77, ,B1,521 78TH STREET, ,11209,2, -   ,2,"2,500","2,600",1920,1,B1, -   ,2/1/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5968,19, ,B1,224 78 STREET, ,11209,2, -   ,2,"3,280","2,810",2016,1,B1,"2,292,205",12/14/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5968,21, ,B1,230 78TH   STREET, ,11209,2, -   ,2,"3,280","2,810",2016,1,B1,"2,239,132",11/16/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5970,15, ,B1,418 78TH STREET, ,11209,2, -   ,2,"2,000","2,860",1950,1,B1, -   ,5/26/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5970,36, ,B1,472 78TH STREET, ,11209,2, -   ,2,"2,475","2,364",1925,1,B1, -   ,12/14/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5972,10, ,B1,610 78TH STREET, ,11209,2, -   ,2,"2,000","3,135",1925,1,B1, -   ,12/21/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5972,11, ,B1,612 78TH STREET, ,11209,2, -   ,2,"2,000","3,135",1925,1,B1, -   ,12/21/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5972,31, ,B1,7810 7TH AVENUE, ,11209,2, -   ,2,"1,811","2,574",1955,1,B1,"888,000",12/11/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5978,27, ,B3,248 79TH   STREET, ,11209,2, -   ,2,"4,373","3,108",1925,1,B3,"1,450,000",9/14/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5978,42, ,S2,7908 3RD AVE, ,11209,2,1,3,"2,000","3,300",1931,1,S2, -   ,4/11/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5978,42, ,S2,7908 3RD AVENUE, ,11209,2,1,3,"2,000","3,300",1931,1,S2, -   ,4/11/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5979,4, ,S2,7917 3RD AVENUE, ,11209,2,1,3,"2,000","2,640",1931,1,S2,"1,650,000",6/29/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5979,27, ,B1,346 79TH STREET, ,11209,2, -   ,2,"2,187","3,048",1910,1,B1,"663,776",10/18/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5979,55, ,B1,367 80TH STREET, ,11209,2, -   ,2,"2,187","2,018",1925,1,B1,"1,300,000",8/10/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5980,33, ,B2,462 79TH ST, ,11209,2, -   ,2,"4,000","1,944",1925,1,B2, -   ,8/31/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5985,33, ,B1,114 80TH   STREET, ,11209,2, -   ,2,"4,920","3,888",1925,1,B1, -   ,8/9/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5987,27, ,B9,248 80TH   STREET, ,11209,2, -   ,2,"1,722","1,750",1988,1,B9,"1,150,000",4/10/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5988,73, ,B1,319 81ST STREET, ,11209,2, -   ,2,"2,733","2,640",1910,1,B1, -   ,9/6/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5989,36, ,B1,470 80TH STREET, ,11209,2, -   ,2,"2,550","3,350",1910,1,B1, -   ,7/5/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5989,58, ,B1,463 81ST   STREET, ,11209,2, -   ,2,"2,500","2,640",1925,1,B1, -   ,1/11/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5990,9, ,S2,8003 5 AVENUE, ,11209,2,1,3,"2,177","3,654",1931,1,S2, -   ,1/24/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5990,28, ,B1,548 80TH STREET, ,11209,2, -   ,2,"2,000","2,034",1920,1,B1,"995,000",7/18/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5996,68, ,B3,229 82ND STREET, ,11209,2, -   ,2,"8,747","2,438",1899,1,B3, -   ,11/9/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5997,6, ,S2,8115 3RD AVENUE, ,11209,2,1,3,"2,000","4,500",1931,1,S2, -   ,8/3/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5998,61, ,B1,455 82ND STREET, ,11209,2, -   ,2,"2,450","2,337",1905,1,B1,"1,200,000",3/1/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,5999,22, ,B1,544 81ST STREET, ,11209,2, -   ,2,"2,633","2,176",1930,1,B1, -   ,9/1/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6006,35, ,B3,272 82ND STREET, ,11209,2, -   ,2,"3,000","2,640",1935,1,B3,"1,250,000",1/26/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6006,50, ,B3,263 83RD STREET, ,11209,2, -   ,2,"5,000","2,587",1920,1,B3,"1,920,000",8/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6006,62, ,B3,229 83RD STREET, ,11209,2, -   ,2,"4,000","3,069",1920,1,B3,10,12/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6007,9, ,S2,8203 3 AVENUE, ,11209,2,1,3,"2,000","3,300",1921,1,S2,"1,405,000",11/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6008,30, ,B1,456 82ND   STREET, ,11209,2, -   ,2,"2,367","2,280",1910,1,B1, -   ,9/21/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6008,30, ,B1,456 82ND   STREET, ,11209,2, -   ,2,"2,367","2,280",1910,1,B1, -   ,2/27/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6008,64, ,B1,449 83RD STREET, ,11209,2, -   ,2,"2,350","2,470",1920,1,B1, -   ,6/28/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6008,75, ,B1,421 83RD   STREET, ,11209,2, -   ,2,"2,333","2,560",1920,1,B1,"1,300,000",3/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6009,56, ,B1,561 83RD STREET, ,11209,2, -   ,2,"2,700","1,990",1920,1,B1,"1,300,000",8/1/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6010,8, ,B1,8203 6 AVENUE, ,11209,2, -   ,2,"2,352","1,900",1920,1,B1,"1,290,000",12/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6017,47, ,S2,8324 4TH AVENUE, ,11209,2,1,3,"2,000","4,080",1935,1,S2,"1,510,000",9/18/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6018,9, ,S2,8303 4 AVENUE, ,11209,2,1,3,"2,040","3,540",1935,1,S2, -   ,12/31/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6018,37, ,B1,474 83RD STREET, ,11209,2, -   ,2,"2,500","2,550",1920,1,B1, -   ,12/20/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6018,38, ,B1,478 83RD STREET, ,11209,2, -   ,2,"2,500","2,550",1920,1,B1, -   ,11/6/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6018,61, ,B1,449 84TH STREET, ,11209,2, -   ,2,"2,325","2,520",1925,1,B1, -   ,8/12/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6018,70, ,B1,429 84TH STREET, ,11209,2, -   ,2,"2,333","2,318",1925,1,B1, -   ,8/12/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6019,56, ,B1,553 84TH   STREET, ,11209,2, -   ,2,"2,500","2,560",1925,1,B1,"1,390,000",7/28/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6019,59, ,B1,547 84TH STREET, ,11209,2, -   ,2,"2,500","2,560",1925,1,B1,"1,375,000",7/26/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6025,59, ,B1,325 85TH   STREET, ,11209,2, -   ,2,"2,458","2,640",1925,1,B1, -   ,6/26/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6025,60, ,B1,321 85TH   STREET, ,11209,2, -   ,2,"2,458","2,640",1925,1,B1,"1,083,900",3/7/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6035,18, ,B1,432 85TH   STREET, ,11209,2, -   ,2,"2,500","2,640",1925,1,B1, -   ,7/7/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6035,41, ,S2,8504 5TH AVENUE, ,11209,2,1,3,"1,785","3,219",1921,1,S2,"1,800,000",6/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6036,46, ,S2,547 86TH   STREET, ,11209,2,1,3,"1,800","3,024",1926,1,S2, -   ,10/23/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6036,46, ,S2,547 86TH   STREET, ,11209,2,1,3,"1,800","3,024",1926,1,S2,"1,680,000",6/27/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6041,28, ,B3,84 86TH STREET, ,11209,2, -   ,2,"3,333","1,496",1925,1,B3, -   ,5/22/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6042,18, ,B3,130 86TH STREET, ,11209,2, -   ,2,"3,800","3,314",1899,1,B3, -   ,4/20/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6043,21, ,B1,236 86TH STREET, ,11209,2, -   ,2,"2,000","1,952",1910,1,B1, -   ,5/18/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6043,63, ,B9,235 87TH STREET, ,11209,2, -   ,2,"2,000","1,656",1901,1,B9,"1,100,000",3/22/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6044,41, ,S2,8608 4 AVENUE, ,11209,2,1,3,"2,000","4,280",2015,1,S2,"2,325,000",1/3/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6049,66, ,B1,319 88TH STREET, ,11209,2, -   ,2,"2,500","2,672",1925,1,B1,"1,320,000",9/6/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6050,62, ,S2,409 88TH   STREET, ,11209,2,1,3,790,"2,310",1917,1,S2, -   ,5/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6051,33, ,B1,22 GELSTON AVENUE, ,11209,2, -   ,2,"2,730","2,160",1925,1,B1,"1,367,500",12/4/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6051,34, ,B1,26 GELSTON AVENUE, ,11209,2, -   ,2,"2,730","2,160",1925,1,B1,"1,155,000",1/5/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6052,4, ,B1,39 GELSTON AVENUE, ,11209,2, -   ,2,"3,554","2,480",1925,1,B1,"1,100,000",9/11/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6052,4, ,B1,39 GELSTON AVENUE, ,11209,2, -   ,2,"3,554","2,480",1925,1,B1, -   ,7/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6052,36, ,B1,8630 FT HAMILTON PARKWAY, ,11209,2, -   ,2,"2,764","2,600",1925,1,B1,"830,000",5/24/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6060,3, ,B1,8819 COLONIAL ROAD, ,11209,2, -   ,2,"2,000","2,448",1925,1,B1,"1,350,000",9/19/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6061,55, ,B1,249 89TH STREET, ,11209,2, -   ,2,"2,000","2,400",1905,1,B1, -   ,1/1/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6061,63, ,B1,227 89TH STREET, ,11209,2, -   ,2,"2,000","2,400",1905,1,B1,"1,210,000",1/19/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6062,27, ,B1,356 88TH   STREET, ,11209,2, -   ,2,"1,884","2,981",1915,1,B1,"1,200,000",12/6/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6063,35, ,B1,268 89TH STREET, ,11209,2, -   ,2,"2,100","2,184",1925,1,B1, -   ,5/5/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6064,49, ,B3,337 90TH STREET, ,11209,2, -   ,2,"1,191","1,072",1960,1,B3, -   ,1/9/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6064,59, ,B2,311 90TH STREET, ,11209,2, -   ,2,"1,581","1,304",1960,1,B2,"830,000",5/22/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6068,15, ,B1,75 GELSTON AVENUE, ,11209,2, -   ,2,"2,325","3,512",1950,1,B1,"1,220,000",5/30/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6068,121, ,B1,61 GELSTON AVENUE, ,11209,2, -   ,2,"2,323","1,800",1950,1,B1,"1,050,000",1/24/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6072,29, ,B1,32 PARROTT PLACE, ,11228,2, -   ,2,"3,106","3,190",1930,1,B1,"1,250,000",5/25/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6081,1, ,S2,9023 3 AVENUE, ,11209,2,1,3,"2,020","2,520",1911,1,S2,"50,000",3/7/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6084,73, ,B1,115 92ND   STREET, ,11209,2, -   ,2,"2,000","2,048",1901,1,B1, -   ,6/21/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6086,60, ,B2,367 92ND   STREET, ,11209,2, -   ,2,"3,031","2,224",1925,1,B2, -   ,3/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6087,27, ,S2,9122 5 AVENUE, ,11209,2,1,3,"1,308","3,000",1910,1,S2, -   ,10/16/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6088,29, ,B1,118 GELSTON AVENUE, ,11209,2, -   ,2,"2,904","2,605",1915,1,B1, -   ,10/11/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6099,141, ,B9,46 92ND STREET, ,11209,2, -   ,2,"2,279","3,400",1980,1,B9,"1,778,000",11/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6101,58, ,B1,123 93RD STREET, ,11209,2, -   ,2,"2,000","1,750",1925,1,B1,"1,375,000",3/15/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6102,26, ,B1,246 92 STREET, ,11209,2, -   ,2,"2,000","2,120",1905,1,B1, -   ,9/29/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6102,52, ,B2,265 93RD   STREET, ,11209,2, -   ,2,"2,500","1,684",1905,1,B2, -   ,8/10/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6106,3, ,B1,9315 RIDGE BOULEVARD, ,11209,2, -   ,2,"2,350","2,052",1925,1,B1,"1,150,000",10/3/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6106,52, ,B2,243 94TH STREET, ,11209,2, -   ,2,"2,500","1,448",1925,1,B2,"980,000",1/8/2018
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6106,138, ,S2,9316 3 AVENUE, ,11209,2,1,3,"1,700","3,300",1919,1,S2,"1,775,000",6/27/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6106,138, ,S2,9316 3 AVENUE, ,11209,2,1,3,"1,700","3,300",1919,1,S2, -   ,6/27/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6110,1, ,B2,211 GELSTON AVENUE, ,11209,2, -   ,2,"1,900","1,080",1899,1,B2,"848,000",8/11/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6113,24, ,B1,256 94TH   STREET, ,11209,2, -   ,2,"2,375","2,208",1925,1,B1,"1,227,375",10/30/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6114,24, ,B1,352 94TH   STREET, ,11209,2, -   ,2,"2,550","2,280",1925,1,B1,"1,044,000",4/27/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6114,58, ,B1,329 95TH STREET, ,11209,2, -   ,2,"1,667","1,476",1925,1,B1, -   ,6/30/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6116,19, ,B1,236 95TH STREET, ,11209,2, -   ,2,"1,850","2,124",1915,1,B1,"1,075,000",2/16/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6117,48, ,B1,353 96TH STREET, ,11209,2, -   ,2,"2,250","2,232",1930,1,B1, -   ,7/1/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6117,55, ,B1,335 96TH STREET, ,11209,2, -   ,2,"2,250","2,232",1930,1,B1, -   ,9/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6117,60, ,B1,321 96TH   STREET, ,11209,2, -   ,2,"2,200","2,232",1930,1,B1, -   ,4/20/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6117,130, ,B1,374 95TH   STREET, ,11209,2, -   ,2,"2,000","2,188",1910,1,B1, -   ,12/7/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6118,29, ,S2,9402 FORT HAMILTON PARKWA, ,11209,2,1,3,"1,667","4,160",1905,1,S2, -   ,5/4/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6124,23, ,B1,150 96TH, ,11209,2, -   ,2,"2,000","1,640",1950,1,B1, -   ,12/21/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6124,24, ,B1,152 96TH   STREET, ,11209,2, -   ,2,"2,000","1,640",1950,1,B1, -   ,8/7/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6127,52, ,B2,9732 FORT HAMILTON PARKWA, ,11209,2, -   ,2,"3,000","2,370",1910,1,B2, -   ,8/14/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6131,18, ,B3,407 99TH STREET, ,11209,2, -   ,2,"2,542","2,160",1901,1,B3, -   ,7/13/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6137,69, ,B2,316 100TH STREET, ,11209,2, -   ,2,"2,700","1,924",1925,1,B2,"1,100,000",12/4/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6137,78, ,B1,338 100TH STREET, ,11209,2, -   ,2,"1,620","1,890",1940,1,B1, -   ,4/19/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6138,59, ,B9,8 JACKSON COURT, ,11209,2, -   ,2,"2,083","1,988",1940,1,B9, -   ,6/22/2017
3,BAY RIDGE,02 TWO FAMILY DWELLINGS                    ,1,6141,7, ,B1,572 92ND   STREET, ,11209,2, -   ,2,"1,892","3,340",1965,1,B1,1,3/16/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5780,51, ,C0,269 61ST   STREET, ,11220,3, -   ,3,"1,762","2,920",1910,1,C0,"999,000",8/11/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5841,35, ,C0,245 67TH   STREET, ,11220,3, -   ,3,"2,600","1,890",1920,1,C0,"800,000",9/21/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5852,10, ,C0,6725 COLONIAL ROAD, ,11220,3, -   ,3,"1,700","3,400",1930,1,C0,"1,500,000",11/2/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5862,11, ,C0,6807 RIDGE BOULEVARD, ,11220,3, -   ,3,"4,299","2,776",1905,1,C0,"1,500,000",7/31/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5864,57, ,C0,465 BAY RIDGE AVENUE, ,11220,3, -   ,3,"2,000","3,300",1931,1,C0,"1,320,000",1/10/2018
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5875,21, ,C0,630 BAY RIDGE AVENUE, ,11220,3, -   ,3,"1,990","2,046",1925,1,C0, -   ,3/26/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5881,30, ,C0,7014 NARROWS AVENUE, ,11209,3, -   ,3,"2,112","2,790",1925,1,C0, -   ,10/24/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5919,18, ,C0,428 73RD   STREET, ,11209,3, -   ,3,"1,802","3,760",1910,1,C0, -   ,4/18/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5928,26, ,C0,248 74 STREET, ,11209,3, -   ,3,"1,933","2,821",1965,1,C0, -   ,2/27/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5928,58, ,B2,245 BAY RIDGE PARKWAY, ,11209,2, -   ,2,"5,640","4,361",1930,1,C0,"2,150,000",3/31/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5942,28, ,C0,548 BAY RIDGE PARKWAY, ,11209,3, -   ,3,"2,000","3,300",1915,1,C0,"1,110,000",2/23/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5959,8, ,C0,7701 RIDGE BOULEVARD, ,11209,3, -   ,3,"3,750","3,560",1899,1,C0,"1,238,800",12/13/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5959,8, ,C0,7701 RIDGE BOULEVARD, ,11209,3, -   ,3,"3,750","3,560",1899,1,C0,"946,972",10/19/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5968,70, ,C0,235 79TH STREET, ,11209,3, -   ,3,"2,187","3,025",1920,1,C0,"1,640,000",7/10/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5977,48, ,C0,7920 RIDGE BOULEVARD, ,11209,3, -   ,3,"3,500","3,088",1899,1,C0, -   ,10/1/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5981,26, ,C0,548 79TH STREET, ,11209,3, -   ,3,"2,000","3,030",1920,1,C0,"1,720,000",1/8/2018
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5981,76, ,C0,517 80TH STREET, ,11209,3, -   ,3,"2,000","3,030",1920,1,C0, -   ,4/6/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5996,30, ,C0,256 81ST STREET, ,11209,3, -   ,3,"4,373","4,050",1965,1,C0, -   ,9/19/2017
3,BAY RIDGE,03 THREE FAMILY DWELLINGS                  ,1,5996,30, ,C0,256 81ST STREET, ,11209,3, -   ,3,"4,373","4,050",1965,1,C0, -   ,9/19/2017
